,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtCond,HeatingQC,1stFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,perc_1stflr,house_footprint,RoomSize,Bsmt_Y,AgeSold,gaudist_LincolnGrand,gaudist_GreekCircle,gaudist_OntarioND,gaudist_Grand24,gaudist_BloomStange,BsmtBath,Bath,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
712,6,6,0,0.0,0.0,0,1081,3,0,5,0,1.0,100.0,8.36104880501198,216.2,1,15,0.4396554482735479,0.09593711986268803,0.0022777263780004546,0.7565888762655428,0.10660771997043349,1.0,1.0,0,0,0,1,0,0,0,0
713,9,5,5,10.0,5.0,10,1102,4,5,11,1,3.0,44.561261625556,8.965180605271721,224.8181818181818,1,0,0.04524120918040112,0.02591608363765779,0.013374255001749056,0.57642954131442,0.7210170765501265,0.0,2.5,0,0,0,0,1,0,0,0
714,5,6,0,5.0,0.0,0,616,3,0,5,1,1.0,47.239263803680984,23.11444652908067,260.8,1,29,0.08665322150716684,0.02760406595703813,2.6964779268294568e-05,0.0012938206385375917,1.720496613685163e-05,0.0,1.5,0,0,1,0,1,0,0,0
715,4,5,0,0.0,0.0,0,546,3,0,5,0,0.0,50.0,35.77981651376147,218.4,1,36,0.0953326411392232,0.026040806764362726,2.250739489680345e-05,0.0016440883281355597,2.0210037126200573e-05,0.0,1.5,0,0,1,1,0,0,0,0
716,5,7,0,0.0,0.0,5,624,2,0,8,0,0.0,50.0,10.44176706827309,156.0,1,56,0.829190532258625,0.23556944906815466,0.0033392789057152326,0.44719179458780356,0.0424104201716386,0.0,2.0,0,1,0,0,1,0,0,0
717,7,5,5,5.0,0.0,10,1364,2,5,6,1,2.0,100.0,19.34203062960862,227.33333333333331,1,1,0.022031444066352587,0.03876852782917674,0.10287775094043006,0.24997901085719842,0.9564130084396775,1.0,2.0,0,0,1,0,1,0,0,0
718,5,7,0,0.0,0.0,0,997,3,-5,7,0,0.0,65.72181938035597,11.72941176470588,216.7142857142857,1,2,0.9243685394281056,0.7636399819761951,0.03806042482473985,0.30608666517824074,0.06750086486234,0.0,2.0,0,0,0,1,0,0,0,0
719,7,5,0,5.0,0.0,10,873,3,0,7,1,2.0,52.87704421562689,10.40524433849821,235.8571428571429,1,9,0.04050528366034109,0.04474017120442947,0.055046989181506474,0.4310895444685919,0.9716629022641644,0.0,2.5,0,0,0,0,1,0,0,0
720,6,6,0,0.0,0.0,0,884,3,0,8,2,2.0,61.55988857938719,8.18518518518518,179.5,1,58,0.8069375295897193,0.29905546941186345,0.008903436920656583,0.6610883206989782,0.1058657113553244,0.0,2.0,1,0,0,1,0,0,0,0
721,5,7,5,0.0,0.0,5,910,3,5,5,0,2.0,100.0,10.23391812865497,182.0,1,12,0.517009173048587,0.121855140316614,0.002812288794555489,0.7394078959704063,0.10149449182807947,0.0,1.0,0,0,0,0,0,0,1,0
722,6,5,5,5.0,0.0,10,769,3,5,4,0,2.0,48.88747616020343,36.32498819083609,393.25,1,7,0.14853622478274406,0.24160003323109475,0.20765783535668816,0.4754115932268073,0.8019575793763801,0.0,2.5,0,0,1,0,1,0,0,0
723,6,7,0,0.0,-5.0,0,1215,3,0,6,0,1.0,100.0,9.79838709677419,202.5,1,11,0.34146015903480487,0.10243585477204278,0.005824100398560702,0.9509836681479734,0.24813260206884555,0.0,1.0,0,0,0,1,0,0,0,0
724,6,6,0,5.0,0.0,0,561,2,5,5,1,2.0,45.64686737184703,37.7016129032258,245.8,1,17,0.31840860964897866,0.7744096974942195,0.07357988778360547,0.029263551341436496,0.00958202558560085,1.0,1.5,0,0,1,1,0,0,0,0
725,5,5,0,0.0,0.0,0,912,3,0,5,1,1.0,100.0,10.70296913507804,182.4,1,43,0.01742437737186627,0.19525720449975092,0.9542784758200327,0.011773946053883497,0.06174469385945963,0.0,1.0,0,0,0,1,0,0,0,0
726,8,5,5,5.0,0.0,10,1592,3,5,7,1,2.0,100.0,13.34786618596461,227.42857142857144,1,12,0.015225330911643194,0.20848438978620917,0.5816730815068644,0.003445844989208532,0.011823018449228855,0.0,2.0,0,0,0,0,1,0,0,0
727,7,5,5,5.0,0.0,10,933,4,5,8,1,2.0,48.89937106918239,10.66285714285714,238.5,1,13,0.0142842026076951,0.20091836803262714,0.5537736163460142,0.003022233581451527,0.010257992882119612,1.0,2.5,0,0,0,0,1,0,0,0
728,7,5,5,5.0,0.0,10,909,2,5,7,1,2.0,52.972027972027966,10.38857142857142,245.14285714285717,1,13,0.012676601541167199,0.18661596599507746,0.5515821568372853,0.002681018458048852,0.009546133355822837,0.0,2.5,0,0,0,0,1,0,0,0
729,9,5,5,10.0,0.0,10,1722,4,10,9,1,3.0,62.43654822335025,12.611688882378791,306.44444444444446,1,1,0.010349441963767993,0.026968518721791707,0.14304378190485714,0.1310905447689335,0.8094628856391219,0.0,2.5,0,0,0,0,1,0,0,0
730,8,5,5,5.0,0.0,10,1787,3,5,7,1,3.0,100.0,12.08984507137541,255.28571428571428,1,4,0.00615686067235347,0.11774419343587644,0.5357675615263309,0.0013491505814865238,0.006465034965891294,0.0,2.0,0,0,0,0,1,0,0,0
731,5,7,0,0.0,0.0,10,899,3,5,5,0,1.0,100.0,11.52564102564102,179.8,1,5,0.017785910048962208,0.19771044567301677,0.953983543198669,0.012012378016494333,0.06244396236165847,0.0,1.0,0,0,0,0,1,0,0,0
732,5,7,0,0.0,0.0,5,1008,3,5,6,0,1.0,100.0,8.05240453746604,168.0,1,41,0.11994941771109986,0.03692093835124363,4.161458993579937e-05,0.0022918169414294694,3.392138184500979e-05,0.0,1.0,0,0,0,1,0,0,0,0
733,9,5,10,10.0,0.0,10,1743,3,10,8,1,3.0,100.0,16.81296421336934,217.875,1,1,0.012226365997887345,0.02491117264881949,0.0987178100705657,0.1729101526842358,0.8778589509613804,1.0,2.0,0,0,0,0,1,0,0,0
734,5,5,0,5.0,5.0,10,990,3,0,5,0,2.0,100.0,12.26461843409316,198.0,1,14,0.001969235387702677,0.054535998923137465,0.49608134559206857,0.0005031226477477951,0.003897644313185109,1.0,1.0,0,0,0,0,1,0,0,0
735,5,5,0,0.0,0.0,0,999,3,0,6,0,1.0,100.0,9.78931896129348,166.5,1,44,0.5592778513265781,0.1192162222734987,0.001928359825014288,0.6214915677136691,0.06625050500438433,1.0,1.0,0,0,0,1,0,0,0,0
736,5,5,0,0.0,0.0,5,1104,3,0,5,0,1.0,100.0,10.58992805755395,220.8,1,50,0.4250263225001646,0.12645161177537567,0.005803985330282878,0.9189221133794897,0.20513682299028843,1.0,1.0,0,0,0,1,0,0,0,0
737,5,6,0,0.0,0.0,10,1041,3,0,6,0,1.0,100.0,10.84375,173.5,1,50,0.4834726006222973,0.2666261388158222,0.0290429493803333,0.9370653216222545,0.3767353986523224,1.0,1.0,0,0,0,1,0,0,0,0
738,6,6,0,0.0,0.0,10,1194,3,0,6,1,2.0,100.0,13.4006734006734,199.0,1,47,0.4886652897289262,0.108842530212752,0.0023787146141837218,0.7281659417353011,0.09643117378531511,0.5,1.0,0,0,0,1,0,0,0,0
739,6,5,5,5.0,0.0,10,798,3,5,6,0,2.0,48.65853658536585,9.53860865407602,273.3333333333333,1,4,0.0017839796955246747,0.037716946919630484,0.8245089490775201,0.002317730280266969,0.0347550546271748,0.0,2.5,0,0,0,0,1,0,0,0
740,4,4,0,0.0,0.0,0,649,3,0,6,0,1.0,49.27866362946089,7.6352941176470495,219.5,1,58,0.9827339453161793,0.4412327420221646,0.0077120690895538515,0.2840279835584758,0.030392808934177083,0.0,1.0,0,0,0,0,0,0,0,0
741,4,5,0,0.0,0.0,0,943,3,5,5,0,1.0,100.0,8.18931828050369,188.6,0,13,0.10922532910527763,0.5860975833387637,0.6282027890661175,0.04562345228869801,0.08310222675530247,0.0,1.0,0,0,0,0,0,1,0,0
742,7,5,5,5.0,0.0,10,1525,3,5,6,0,2.0,100.0,16.75824175824175,254.16666666666663,1,6,0.0020011047598466206,0.05565024088841343,0.4476058631882337,0.00043441915077058565,0.003074838142173224,1.0,2.0,0,0,0,0,1,0,0,0
743,9,5,5,5.0,5.0,10,1134,4,10,11,1,3.0,45.28753993610224,10.12680835863547,227.63636363636363,1,1,0.04517938320154389,0.0254902407577268,0.012891761081915889,0.5780012058256098,0.7131617630259218,0.0,2.5,0,0,0,0,1,0,0,0
744,5,7,0,0.0,0.0,0,768,3,0,6,0,1.0,57.831325301204814,12.8,221.33333333333331,1,39,0.67943969187176,0.17443487427892065,0.0032019970675771,0.6172568531337571,0.07123076274876035,0.0,1.5,0,0,0,1,0,0,0,0
745,6,5,5,5.0,0.0,0,977,3,5,7,1,2.0,56.40877598152425,10.612643927873119,247.42857142857144,1,25,0.005590932760444972,0.08698257314385105,0.9532753358216132,0.005522918625860421,0.051079789213876216,0.0,2.5,0,0,0,1,0,0,0,0
746,5,7,0,5.0,0.0,10,1145,3,0,6,0,2.0,100.0,14.870129870129869,190.83333333333331,1,50,0.5224113073874417,0.15263750702825768,0.005440151711130436,0.8509944899382261,0.15808980527880287,0.0,1.0,0,0,0,1,0,0,0,0
747,6,5,0,5.0,0.0,5,742,3,0,6,0,2.0,50.44187627464311,22.972136222910212,245.16666666666663,1,10,0.14663574613631622,0.21848106161196,0.17644594413458345,0.5143891453248699,0.8342368896268064,0.0,2.5,0,0,1,0,1,0,0,0
748,7,6,0,5.0,0.0,0,1154,4,5,8,1,2.0,56.292682926829265,8.70943396226415,256.25,1,31,0.11769330587115814,0.11775840038480008,0.07391342119182001,0.6506796133256968,0.902759585948544,0.0,2.5,0,0,0,1,0,0,0,0
749,6,7,0,0.0,0.0,10,1014,3,5,6,1,1.0,60.64593301435407,16.900000000000002,278.6666666666667,1,19,0.7806510113052895,0.44548670850553435,0.02818607027921228,0.7149525787827982,0.1927196149590873,0.0,1.5,0,0,0,1,0,0,0,0
750,5,5,0,0.0,0.0,10,1404,3,0,7,1,2.0,100.0,10.49092131809011,200.57142857142856,1,9,0.09414821720518622,0.024009019567247363,1.9127254680352394e-05,0.0016743451790071535,1.9485835406482304e-05,0.0,2.0,0,0,0,1,0,0,0,0
751,8,5,5,5.0,0.0,10,1068,4,5,8,1,2.0,48.9010989010989,8.65899140586995,273.0,1,6,0.005737145223365363,0.11219397140559227,0.5507114213925035,0.0013243793331158772,0.0066974717249858205,0.0,2.5,0,0,0,0,1,0,0,0
752,9,5,5,10.0,0.0,10,1980,3,10,8,1,3.0,100.0,11.83007707474457,247.5,1,1,0.0073632891561557934,0.02070505009608957,0.1355853479513944,0.10489543692434301,0.7515827671555455,1.0,2.0,0,0,0,0,1,0,0,0
753,7,5,5,5.0,0.0,10,1241,1,5,4,0,2.0,100.0,29.03603182030884,310.25,1,0,0.11991081316990411,0.2017569114286191,0.2058331157042001,0.44588324056780665,0.8505526338989889,1.0,1.5,0,0,1,0,1,0,0,0
754,7,7,0,0.0,0.0,0,1610,3,5,8,1,2.0,100.0,14.175030815284382,201.25,1,20,0.23505935999929034,0.17600788733181577,0.05088742988135429,0.859724979471855,0.690669009829639,0.0,2.0,0,0,0,1,0,0,0,0
755,5,5,0,5.0,5.0,10,1033,3,0,6,0,2.0,100.0,8.53577921004792,172.16666666666666,1,32,0.03508367277255963,0.33965992034946285,0.6181617118723196,0.009085137765496515,0.023374317717051913,0.5,1.0,0,0,0,1,0,0,0,0
756,5,8,0,0.0,0.0,10,899,4,0,7,0,1.0,68.00302571860817,14.407051282051281,188.8571428571429,1,55,0.8373574824385915,0.5114615511839623,0.030981134042481987,0.6363536133814899,0.16535508810051683,1.0,1.0,0,0,0,0,0,0,0,0
757,7,5,5,5.0,0.0,10,1391,2,5,5,0,2.0,100.0,32.48482017748715,278.2,1,4,0.11584641550149936,0.20523620001801698,0.22300305508232307,0.42193531467910056,0.839759159990304,0.0,2.0,0,0,1,0,1,0,0,0
758,5,7,0,0.0,0.0,0,1306,2,0,5,0,1.0,100.0,14.990817263544532,261.2,1,9,0.49790960776867493,0.12260700518792886,0.0032653236737138136,0.7832510373946565,0.11901425074739591,1.0,1.0,0,0,0,1,0,0,0,0
759,7,5,5,5.0,0.0,10,831,3,5,7,0,2.0,50.06024096385542,9.30050363738108,237.14285714285717,1,7,0.003305632076490937,0.0784523377019929,0.450498524776591,0.0006386708519553266,0.0035730734807314707,0.0,2.5,0,0,0,0,1,0,0,0
760,8,5,5,5.0,0.0,10,1689,3,5,7,2,3.0,100.0,12.73275537127779,241.28571428571428,1,6,0.200891893658472,0.06941354253429353,0.00012338231885230028,0.005440914802200225,0.00011145498285587913,1.0,2.0,0,0,0,0,1,0,0,0
761,6,7,5,0.0,0.0,5,904,2,0,4,0,1.0,100.0,15.06666666666666,226.0,1,5,0.7833543116123245,0.41801031318482534,0.024025790832979677,0.7241396920718096,0.1828241077850681,0.0,1.0,0,0,0,0,1,0,0,0
762,5,7,0,5.0,0.0,0,793,3,0,5,1,2.0,70.93023255813954,10.16666666666666,223.6,1,56,0.7915213502627881,0.37938423087797934,0.0183142892380069,0.7233812195460766,0.16197970384937443,1.0,1.0,1,0,0,1,0,0,0,0
763,5,5,0,0.0,0.0,0,1584,4,0,8,0,3.0,100.0,17.71019677996422,198.0,1,42,0.22742812295511675,0.08808417804272678,0.010440470509211652,0.9725963834796585,0.42650098495988875,0.0,2.0,0,1,0,1,0,0,0,0
764,7,5,0,5.0,0.0,5,1341,2,5,5,1,2.0,100.0,13.17806603773585,268.2,1,20,0.06393911493333354,0.050905683305407484,0.0340700820477868,0.5968207249216984,0.8820202654623088,1.0,1.5,0,0,0,0,1,0,0,0
765,7,8,0,0.0,0.0,5,707,3,0,6,2,1.0,50.89992800575954,20.929544108940203,231.5,1,17,0.8808976125514983,0.3751029128579519,0.011946266079810645,0.6001274610587023,0.09997052307397028,0.0,1.5,0,0,0,1,0,0,0,0
766,6,6,-5,0.0,0.0,10,1044,3,0,6,0,1.0,70.54054054054055,19.33333333333333,246.66666666666663,1,59,0.821722248704319,0.22358777643939276,0.0027887606006626723,0.41019916880454615,0.03553523974347689,0.0,1.0,0,0,0,0,0,0,0,0
767,5,5,0,5.0,0.0,5,1389,2,0,6,1,2.0,100.0,13.87612387612387,231.5,1,31,0.07185152152633098,0.018257513702488994,1.2492878053679429e-05,0.0010626521487897044,1.1067804555743118e-05,1.0,1.0,0,0,0,1,0,0,0,0
768,5,4,0,0.0,0.0,10,819,2,5,4,0,0.0,100.0,9.1,204.75,1,56,0.9300566523639742,0.7174870809079755,0.037865068449056585,0.3779284610439264,0.08732776527321051,0.0,1.0,0,0,0,0,0,0,0,0
769,6,5,0,5.0,0.0,5,916,3,0,7,1,2.0,57.25,10.44112618260572,228.57142857142856,1,10,0.03137461564584566,0.02713158928089479,0.028223950750528186,0.4345111546896408,0.8814079800855557,0.0,2.5,0,0,0,0,1,0,0,0
770,5,9,0,-5.0,0.0,5,684,3,5,5,0,0.0,63.33333333333333,11.56577612445045,216.0,1,12,0.8079146059946783,0.24422347658470492,0.004574942052838253,0.5485722897847043,0.06351056218034513,0.0,1.0,0,0,0,0,0,0,0,0
771,6,5,5,5.0,5.0,10,1200,3,5,6,0,2.0,100.0,10.66761489910214,200.0,1,12,0.003891295308225943,0.08542883421676692,0.6078523359234104,0.0011451048465299007,0.0075354439037951795,1.0,2.0,0,0,0,0,1,0,0,0
772,5,6,0,0.0,0.0,0,896,2,0,5,0,1.0,100.0,7.709516434348649,179.2,1,49,0.1458576102924063,0.0545173888590517,0.008138833389731983,0.8933403226814374,0.4649325863908197,0.0,1.0,0,0,0,1,0,0,0,0
773,5,6,0,0.0,0.0,0,793,2,-5,4,0,1.0,100.0,9.35141509433962,198.25,1,59,0.6372037884799383,0.24069904958064067,0.01081187330981587,0.8439756592831416,0.1823393747015202,1.0,1.0,0,0,0,1,0,0,0,0
774,6,5,0,5.0,0.0,10,1838,2,0,8,0,3.0,100.0,18.15129369938771,229.75,1,10,0.013033288741882207,0.19030452048055443,0.49116355682280394,0.002361361590647415,0.007618584830210826,2.0,2.0,0,1,0,0,1,0,0,0
775,8,5,0,5.0,0.0,10,1563,3,5,6,1,3.0,100.0,15.31452087007642,260.5,1,1,0.06925770721933101,0.08648383325080458,0.09256422116447055,0.48762869685296417,0.9839817371917239,0.0,2.0,0,0,0,0,1,0,0,0
776,6,6,5,0.0,0.0,10,1888,2,5,6,1,2.0,100.0,11.44797477564879,314.6666666666667,1,8,0.26660727660323064,0.07860366618005514,0.005288588837720513,0.9490849121815579,0.2804340542310599,0.0,2.5,0,0,0,1,0,0,0,0
777,6,8,0,0.0,0.0,10,1112,3,0,6,0,1.0,66.66666666666666,11.58333333333333,278.0,1,4,0.6910396891468887,0.3629286100588278,0.024634000565351834,0.8121123692947172,0.23181485845835836,0.0,1.5,0,0,0,1,0,0,0,0
778,8,5,5,5.0,0.0,10,1052,4,5,9,1,3.0,44.33206911083017,9.04479408477345,263.6666666666667,1,1,0.019908830578610676,0.025261808044039796,0.05010062946197452,0.29522428642839904,0.9342780373220285,0.0,2.5,0,0,0,0,1,0,0,0
779,6,5,0,10.0,0.0,10,936,0,0,3,0,2.0,100.0,13.949329359165418,312.0,1,10,0.1334611523704971,0.050887171108437594,7.880632409497092e-05,0.002511011899088197,4.618095977702974e-05,2.0,0.5,0,0,1,0,1,0,0,0
780,7,6,0,0.0,0.0,5,1329,3,0,5,2,2.0,100.0,10.81807081807081,265.8,1,49,0.3756878419817893,0.11898818057577565,0.006853423458872985,0.9573125072217364,0.2511932269819684,0.0,1.5,0,0,0,1,0,0,0,0
781,8,5,5,10.0,0.0,10,1520,3,5,9,3,3.0,53.786270346779894,13.78684807256235,314.0,1,13,0.06679762441838137,0.1617713306908077,0.3116739329060709,0.27277876810796425,0.8072626661254974,1.0,2.5,0,0,0,0,1,0,0,0
782,5,7,0,0.0,0.0,10,709,2,0,5,0,1.0,69.71484759095378,7.75456633490101,203.4,1,5,0.9123916096155389,0.40729844856981207,0.012848885502435556,0.5604664698338158,0.0924066165408943,0.0,1.0,0,0,0,1,0,0,0,0
783,8,5,5,5.0,0.0,10,1719,1,5,6,2,2.0,100.0,15.849160981006822,286.5,1,15,0.13881143921007688,0.2744254593128392,0.2842776738035982,0.3849155912541036,0.7340520113318181,2.0,1.5,0,0,1,0,1,0,0,0
784,9,5,0,10.0,5.0,10,1249,4,5,9,0,3.0,48.11248073959938,7.68189925579679,288.44444444444446,1,0,0.007268080340978612,0.0196544890611161,0.12521551587022173,0.1078870814950149,0.7597318079528979,0.0,3.5,0,0,0,0,1,0,0,0
785,4,5,0,0.0,0.0,0,1120,3,-5,5,0,2.0,100.0,16.06886657101865,224.0,1,46,0.042804297938809445,0.286983729730489,0.9060309337472866,0.04518575607815338,0.17852617849850327,1.0,1.5,0,0,0,1,0,0,0,0
786,5,6,0,0.0,0.0,0,1190,3,0,6,0,2.0,100.0,15.39855072463768,198.33333333333331,1,44,0.36279653635694253,0.1449485643390073,0.012673934682646106,0.9962799228049529,0.3489599480419418,1.0,1.0,0,1,0,1,0,0,0,0
787,6,5,5,5.0,0.0,10,860,4,5,8,2,2.0,43.87755102040816,10.95401859635715,245.0,1,8,0.02713551051078849,0.0300493305625249,0.044649934174625816,0.3643575759054363,0.9426166813888598,1.0,2.5,0,0,0,0,1,0,0,0
788,8,5,5,5.0,0.0,5,1179,2,0,5,0,2.0,100.0,24.87341772151898,235.8,1,19,0.0515652699083865,0.03415098300039541,0.020108680065259052,0.5854173375170428,0.7981571132310789,1.0,2.0,0,0,1,1,0,0,0,0
789,5,5,0,5.0,0.0,10,990,3,0,5,0,2.0,100.0,7.29658018867924,198.0,1,11,0.002257177717469893,0.060109193931160355,0.4884197920126884,0.0005398332981525621,0.003861392403203171,0.5,1.0,0,0,0,0,1,0,0,0
790,6,5,0,0.0,0.0,0,981,3,0,5,0,2.0,100.0,9.31623931623931,196.2,1,36,0.10367338780041466,0.053920338475070044,0.01597936948744478,0.7928298002955503,0.6655297211926268,1.0,1.5,0,0,0,1,0,0,0,0
791,5,6,0,0.0,0.0,0,935,3,0,5,0,1.0,100.0,6.912612745822861,187.0,1,41,0.03431052456457859,0.24591715962536276,0.9303754569084438,0.03995661924871679,0.17935264187084243,1.0,1.0,0,0,0,1,0,0,0,0
792,5,6,0,0.0,0.0,-10,803,2,0,5,0,2.0,100.0,16.06,160.6,1,57,0.5171024485587247,0.07674887929247233,0.0002635929371060133,0.16504164517871728,0.005811381464765114,0.0,1.0,0,0,0,1,0,0,0,0
793,5,6,0,5.0,0.0,0,1392,3,0,5,1,2.0,100.0,12.27404990741557,278.4,1,14,0.033666489804918785,0.2690776051260262,0.9443218376378373,0.028878951923394954,0.1217530158890106,1.0,1.5,0,0,0,1,0,0,0,0
794,4,4,0,5.0,0.0,0,630,1,0,3,0,1.0,100.0,42.65402843601896,210.0,1,39,0.09636104594713758,0.028285149498755248,2.6650926779876276e-05,0.001611251738557294,2.098956128221965e-05,1.0,1.0,0,0,1,1,0,0,0,0
795,5,5,0,0.0,0.0,0,1640,3,0,7,1,2.0,100.0,7.674309780065509,234.28571428571428,0,56,0.14630597286452188,0.537154837679404,0.605895269631801,0.13599610783138263,0.26415505238311116,0.0,1.0,0,0,0,0,0,1,0,0
796,8,5,5,10.0,0.0,10,1072,3,5,8,2,2.0,52.34375,13.383270911360789,256.0,1,3,0.20177007023050075,0.24054165120960969,0.12760953740311526,0.6427961815685799,0.778858848563465,1.0,2.5,0,0,0,0,1,0,0,0
797,7,5,0,5.0,0.0,10,932,3,5,7,1,2.0,50.323974082073434,10.78703703703703,264.57142857142856,1,0,0.058530548762287464,0.11527537151876906,0.20621443961422015,0.3250681457468102,0.9246698017379672,1.0,2.5,0,0,0,0,1,0,0,0
798,7,5,5,5.0,5.0,10,950,4,5,8,1,2.0,47.61904761904761,8.444444444444441,249.375,1,10,0.014561917083226421,0.20331359001329372,0.554018979097865,0.003081007175322636,0.010376039959462149,1.0,2.5,0,0,0,0,1,0,0,0
799,6,5,0,0.0,0.0,0,1362,3,0,6,1,2.0,100.0,13.35686966754928,227.0,1,47,0.2642651453956036,0.08792589663634386,0.007321976569277581,0.9731564210121374,0.3332120062330969,1.0,1.5,0,0,0,1,0,0,0,0
800,8,5,5,5.0,0.0,10,1538,3,5,7,0,2.0,100.0,17.38442409856448,219.7142857142857,1,2,0.07533702419843734,0.1014157562859505,0.11185986909877699,0.47621087764613423,0.977089398543411,1.0,2.0,0,0,0,0,1,0,0,0
801,6,4,0,0.0,-5.0,0,798,3,0,7,1,1.0,53.665097511768664,9.1293902299508,212.42857142857144,1,60,0.09592993603982299,0.5724411982293591,0.564913724008501,0.029393681168107758,0.050022308027859695,0.0,1.5,0,0,0,1,0,0,0,0
802,8,5,10,5.0,0.0,10,1690,4,10,12,1,3.0,51.54010369014943,3.1586423444976,273.25,1,7,0.04221157400996136,0.020826035058690635,0.009014784300759809,0.5758935688900965,0.6401777374776308,1.0,3.5,0,0,0,0,1,0,0,0
803,6,5,0,0.0,0.0,0,483,2,0,4,0,1.0,48.93617021276595,28.749999999999996,246.75,1,37,0.1615901533936335,0.09380606196983304,0.02500167629194471,0.8738587658902607,0.6735151818941819,0.0,1.5,0,0,1,1,0,0,0,0
804,7,5,5,5.0,0.0,10,939,3,5,8,0,2.0,52.25375626043406,10.15684153596538,224.625,1,1,0.007129942835172304,0.1300067011193712,0.4238501351051255,0.001126633408275342,0.004244853921744055,0.0,2.5,0,0,0,0,1,0,0,0
805,8,9,5,-5.0,0.0,10,798,3,5,7,1,1.0,52.77777777777778,10.48758049678012,216.0,1,11,0.45784330316726984,0.9724967856188018,0.1322964551587808,0.08593268159237788,0.03693736987967056,1.0,2.0,0,0,0,0,1,0,0,0
806,7,5,5,5.0,0.0,10,835,3,5,8,0,2.0,50.21046301864101,6.53671520275559,207.875,1,4,0.0017859000286789984,0.03927308670408696,0.8196318074038726,0.002027995251117522,0.029314504749952956,0.0,2.5,0,0,0,0,1,0,0,0
807,4,5,0,-5.0,0.0,5,747,1,0,5,0,2.0,100.0,12.82403433476394,149.4,1,53,0.6521770130632787,0.4923961206091936,0.05613905565252186,0.7281379452203833,0.29599971030093664,0.0,1.0,0,0,0,0,1,0,0,0
808,5,7,0,0.0,0.0,10,1027,3,5,7,1,1.0,62.890385793018986,8.665935364104289,233.28571428571428,1,1,0.7928136500617863,0.22919359027504574,0.0040134835065846865,0.5392630676852093,0.05961752832017655,0.0,1.0,0,0,0,0,0,0,0,0
809,6,5,0,5.0,0.0,10,1190,3,5,6,1,2.0,100.0,16.41379310344827,198.33333333333331,1,16,0.05346195309551257,0.04495310997892432,0.035167628769389385,0.5462653588002168,0.9014196689929905,0.0,2.0,0,0,0,0,1,0,0,0
810,7,5,0,5.0,0.0,5,958,3,0,7,1,2.0,58.84520884520884,11.4047619047619,232.57142857142856,1,12,0.03439028911244743,0.028970334265101795,0.027993324298248627,0.456680872897513,0.8793488013243353,0.0,2.5,0,0,0,0,1,0,0,0
811,5,7,0,5.0,0.0,0,925,4,0,6,1,1.0,62.71186440677966,34.70919324577861,245.83333333333331,1,32,0.08489662610537357,0.026771006006178582,2.5556354361108173e-05,0.0012559463610004318,1.6434544971978134e-05,0.0,2.0,0,0,1,0,1,0,0,0
812,5,5,0,0.0,0.0,0,1422,3,0,6,0,1.0,100.0,19.68711061885643,237.0,1,57,0.41314594588172715,0.9722732589853853,0.16773857897946565,0.08571290572267688,0.043517522722399,0.0,1.0,0,0,0,0,1,0,0,0
813,7,5,5,5.0,0.0,10,936,3,5,7,1,2.0,52.702702702702695,6.68285020705412,253.7142857142857,1,4,0.002409101476955466,0.06349202695060514,0.40813763191694935,0.00043780553989690587,0.0026403111175204858,0.0,2.5,0,0,0,0,1,0,0,0
814,7,5,5,5.0,0.0,10,1611,3,5,6,0,3.0,100.0,13.811728395061728,268.5,1,7,0.004311722017980753,0.09355231740783075,0.4764298718596982,0.0008522915775276454,0.0043952073519695194,1.0,2.0,0,0,0,0,1,0,0,0
815,6,6,0,0.0,0.0,0,780,3,0,7,1,1.0,56.68604651162791,9.06976744186046,196.57142857142856,1,56,0.9388680478886874,0.7203020521540336,0.035665052838717105,0.35588271728907317,0.07851677874734485,0.0,2.0,0,0,0,0,0,0,0,0
816,7,6,0,5.0,5.0,0,845,4,0,7,0,2.0,50.59880239520959,6.32721827031074,238.57142857142856,1,37,0.3459063969368177,0.23499775045996474,0.04511981810954171,0.91289484048748,0.5474005192271735,0.0,1.5,0,0,0,1,0,0,0,0
817,9,5,10,10.0,0.0,10,2020,3,10,7,1,3.0,100.0,16.35627530364372,288.57142857142856,1,1,0.009448022110126866,0.020749131722581783,0.09839829266339195,0.1448229331406001,0.8340075770501997,1.0,2.0,0,0,0,0,1,0,0,0
818,5,7,0,5.0,0.0,10,716,3,0,6,1,2.0,50.0,8.64108134202268,238.66666666666663,1,30,0.07073757483338446,0.02306791217458649,2.080687852387522e-05,0.0009129928837092627,1.1434068481501871e-05,1.0,1.5,0,0,0,0,1,0,0,0
819,6,5,0,0.0,0.0,-5,1091,2,0,5,1,1.0,100.0,13.985386488911669,218.2,1,57,0.609280104271134,0.9680753080171937,0.08834425199594091,0.12149906959334758,0.03981155692573689,0.5,1.0,0,0,0,0,1,0,0,0
820,5,5,0,0.0,0.0,0,630,3,0,6,0,1.0,48.38709677419355,37.5,217.0,1,38,0.16172980021332414,0.09345255869843969,0.024738477835250572,0.8749910137896378,0.67125938085522,0.0,2.5,0,0,1,1,0,0,0,0
