,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,price_sfgr,price_sf,perc_1stflr,house_footprint,house_ga_footprint,RoomSize,QualXSF,CondXSF,BsmtGLQSF,BsmtALQSF,BsmtBLQSF,BsmtRecSF,BsmtLwQSF,Bsmt_Y,OutdoorSpace,AgeSold
771,907130060,1200,177500,20,RL,105.0,11249,Pave,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,322.0,1200.0,GasA,Ex,Y,1200,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,521.0,TA,TA,Y,8,2007,WD ,Normal,147.91666666666666,73.95833333333333,1.0,0.10667614899102143,0.1529913770112899,200.0,7200,6000,0.0,334.0,544.0,0.0,0.0,1,26,12
772,526350040,896,105000,20,RH,80.0,11622,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,270.0,882.0,GasA,TA,Y,896,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,730.0,TA,TA,Y,6,2010,WD ,Normal,117.1875,59.05511811023622,1.0,0.0770951643434865,0.13990707279297884,179.2,4480,5376,0.0,0.0,0.0,468.0,144.0,1,140,49
773,535352090,793,113000,30,RL,80.0,8480,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,93.0,793.0,GasA,TA,Y,793,0,0,1.0,0.0,1,0,2,1,Fa,4,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,8,2009,WD ,Normal,142.4968474148802,71.2484237074401,1.0,0.09351415094339623,0.12181603773584905,198.25,3965,4758,0.0,0.0,700.0,0.0,0.0,1,0,59
774,907295100,1838,185000,90,RM,83.0,10126,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,83.0,1838.0,GasA,Ex,Y,1838,0,0,2.0,0.0,2,0,2,2,TA,8,Typ,0,NA,Attchd,Unf,3.0,721.0,TA,TA,Y,7,2008,WD ,Abnorml,100.65288356909684,50.32644178454842,1.0,0.18151293699387716,0.25271578115741655,229.75,11028,9190,1593.0,0.0,0.0,0.0,162.0,1,227,10
775,528431060,1563,245000,20,RL,78.0,10206,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,1530.0,1563.0,GasA,Ex,Y,1563,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,758.0,TA,TA,Y,10,2008,WD ,Normal,156.7498400511836,78.3749200255918,1.0,0.15314520870076426,0.22741524593376444,260.5,12504,7815,33.0,0.0,0.0,0.0,0.0,1,243,1
776,535126040,1888,190000,20,RL,137.0,16492,Pave,IR1,Lvl,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,557.0,1517.0,GasA,Ex,Y,1888,0,0,0.0,0.0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,Fin,2.0,578.0,TA,TA,Y,6,2010,WD ,Normal,100.63559322033899,55.80029368575624,1.0,0.11447974775648799,0.1495270434149891,314.6666666666667,11328,11328,0.0,247.0,0.0,713.0,0.0,1,0,8
777,534477110,1668,140000,50,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,736.0,856.0,GasA,Ex,Y,1112,556,0,0.0,0.0,1,1,3,1,TA,6,Min2,0,NA,Attchd,Unf,1.0,271.0,TA,TA,Y,9,2009,WD ,Normal,83.93285371702638,55.467511885895405,0.6666666666666666,0.11583333333333333,0.1440625,278.0,10008,13344,0.0,0.0,120.0,0.0,0.0,1,0,4
778,528222010,2373,258000,60,RL,96.0,11631,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,1052.0,1052.0,GasA,Ex,Y,1052,1321,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,632.0,TA,TA,Y,6,2006,New,Partial,108.72313527180783,75.32846715328468,0.44332069110830175,0.0904479408477345,0.14478548706044192,263.6666666666667,18984,11865,0.0,0.0,0.0,0.0,0.0,1,166,1
779,923203010,936,140000,120,RM,62.0,6710,Pave,IR1,Lvl,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,TA,PConc,Ex,TA,Av,0.0,920.0,GasA,Ex,Y,936,0,0,2.0,0.0,0,1,0,1,TA,3,Typ,0,NA,Attchd,Fin,2.0,460.0,TA,TA,Y,6,2007,WD ,Normal,149.57264957264957,75.43103448275862,1.0,0.13949329359165424,0.20804769001490314,312.0,5616,4680,904.0,0.0,0.0,16.0,0.0,1,40,10
780,535154060,1329,176000,20,RL,96.0,12285,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,TA,TA,CBlock,TA,TA,No,785.0,1329.0,GasA,Gd,Y,1329,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,2,Gd,Attchd,Unf,2.0,441.0,TA,TA,Y,8,2009,WD ,Normal,132.43039879608727,66.21519939804364,1.0,0.10818070818070818,0.14407814407814407,265.8,9303,7974,0.0,0.0,544.0,0.0,0.0,1,203,49
781,533125120,2826,334000,60,RL,105.0,11025,Pave,Reg,HLS,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,Ex,TA,Gd,216.0,1334.0,GasA,Ex,Y,1520,1306,0,1.0,0.0,2,1,3,1,Gd,9,Typ,3,TA,Attchd,RFn,3.0,888.0,TA,TA,Y,10,2006,WD ,Normal,118.18825194621373,80.28846153846153,0.537862703467799,0.13786848072562358,0.21841269841269842,314.0,22608,14130,1118.0,0.0,0.0,0.0,0.0,1,571,13
782,902301150,1017,114000,50,RM,69.0,9143,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,346.0,346.0,GasA,Ex,Y,709,308,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,308.0,TA,TA,N,5,2008,WD ,Normal,112.09439528023599,83.63903154805575,0.6971484759095379,0.07754566334901017,0.11123263699004703,203.4,5085,7119,0.0,0.0,0.0,0.0,0.0,1,139,5
783,533250160,1719,324000,120,RL,32.0,10846,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,100.0,1719.0,GasA,Ex,Y,1719,0,0,2.0,0.0,1,1,1,1,Gd,6,Typ,2,Gd,Attchd,Fin,2.0,473.0,TA,TA,Y,5,2008,Con,Normal,188.48167539267016,94.24083769633508,1.0,0.15849160981006824,0.20210215747741103,286.5,13752,8595,1619.0,0.0,0.0,0.0,0.0,1,152,15
784,528106010,2596,342643,60,RL,111.0,16259,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,1249.0,1249.0,GasA,Ex,Y,1249,1347,0,0.0,0.0,3,1,4,1,Gd,9,Typ,0,NA,Attchd,RFn,3.0,840.0,TA,TA,Y,9,2006,New,Partial,131.98882896764252,89.11391417425227,0.48112480739599384,0.0768189925579679,0.1284826865120856,288.44444444444446,23364,12980,0.0,0.0,0.0,0.0,0.0,1,394,0
785,532376040,1120,129000,20,RL,85.0,6970,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,108.0,1040.0,GasA,TA,Y,1120,0,0,1.0,0.0,1,1,3,1,Fa,5,Typ,0,NA,Attchd,RFn,2.0,544.0,TA,TA,Y,5,2007,WD ,Normal,115.17857142857143,59.72222222222222,1.0,0.1606886657101865,0.2387374461979914,224.0,4480,5600,0.0,932.0,0.0,0.0,0.0,1,168,46
786,535151130,1190,132500,90,RL,70.0,7728,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,303.0,1106.0,GasA,TA,Y,1190,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,2.0,540.0,TA,TA,Y,5,2006,WD ,Normal,111.34453781512605,57.70905923344948,1.0,0.1539855072463768,0.22386128364389235,198.33333333333334,5950,7140,0.0,803.0,0.0,0.0,0.0,1,18,44
787,528240070,1960,216500,60,RL,61.0,7851,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,235.0,860.0,GasA,Ex,Y,860,1100,0,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,Fin,2.0,440.0,TA,TA,Y,5,2010,WD ,Normal,110.45918367346938,76.77304964539007,0.4387755102040816,0.10954018596357153,0.16558400203795695,245.0,11760,9800,625.0,0.0,0.0,0.0,0.0,1,336,8
788,527184020,1179,182000,120,RL,38.0,4740,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,918.0,1166.0,GasA,Gd,Y,1179,0,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,NA,Attchd,RFn,2.0,480.0,TA,TA,Y,10,2007,WD ,Normal,154.36810856658184,77.61194029850746,1.0,0.24873417721518987,0.35,235.8,9432,5895,248.0,0.0,0.0,0.0,0.0,1,108,19
789,907135230,990,156000,20,RL,43.0,13568,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,274.0,990.0,GasA,Ex,Y,990,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,576.0,TA,TA,Y,7,2006,WD ,Normal,157.57575757575756,78.78787878787878,1.0,0.07296580188679246,0.11541863207547169,198.0,4950,4950,0.0,716.0,0.0,0.0,0.0,1,224,11
790,527402150,981,143250,20,RL,87.0,10530,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,664.0,981.0,GasA,TA,Y,981,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,3,2007,WD ,Normal,146.0244648318043,73.01223241590215,1.0,0.09316239316239316,0.14786324786324787,196.2,5886,4905,0.0,282.0,0.0,0.0,35.0,1,352,36
791,532378070,935,137000,20,RL,55.0,13526,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,0.0,935.0,GasA,TA,Y,935,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,288.0,TA,TA,Y,11,2006,WD ,Normal,146.524064171123,73.2620320855615,1.0,0.0691261274582286,0.09041845334910542,187.0,4675,5610,0.0,0.0,560.0,0.0,375.0,1,180,41
792,910201020,803,87000,45,RM,50.0,5000,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,604.0,720.0,GasA,Po,N,803,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,360.0,TA,TA,Y,12,2007,WD ,Normal,108.34371108343711,57.124097176625085,1.0,0.1606,0.2326,160.6,4015,4818,0.0,0.0,116.0,0.0,0.0,1,244,57
793,905103060,1392,121500,20,RL,89.0,11341,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,90.0,1392.0,GasA,TA,Y,1392,0,0,1.0,0.0,1,1,3,1,TA,5,Mod,1,Gd,Detchd,Unf,2.0,528.0,TA,TA,Y,5,2010,WD ,Normal,87.28448275862068,43.64224137931034,1.0,0.12274049907415571,0.16929724010228375,278.4,6960,8352,0.0,1302.0,0.0,0.0,0.0,1,0,14
794,923228110,630,80000,180,RM,21.0,1477,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,121.0,630.0,GasA,TA,Y,630,0,0,1.0,0.0,1,0,1,1,TA,3,Typ,0,NA,Attchd,Unf,1.0,286.0,TA,TA,Y,4,2009,WD ,Normal,126.98412698412699,63.492063492063494,1.0,0.4265402843601896,0.6201760324983073,210.0,2520,2520,509.0,0.0,0.0,0.0,0.0,1,0,39
795,904100170,1640,131000,20,RL,100.0,21370,Pave,Reg,Lvl,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,0.0,GasA,TA,Y,1640,0,0,0.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,RFn,2.0,394.0,TA,TA,Y,6,2006,WD ,Normal,79.8780487804878,79.8780487804878,1.0,0.07674309780065512,0.09518015910154422,234.28571428571428,8200,8200,0.0,0.0,0.0,0.0,0.0,0,225,56
796,533242090,2048,301000,60,FV,63.0,8010,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,No,90.0,1054.0,GasA,Ex,Y,1072,976,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Gd,Detchd,Unf,2.0,552.0,TA,TA,Y,8,2007,WD ,Normal,146.97265625,97.03417150225661,0.5234375,0.13383270911360798,0.20274656679151062,256.0,16384,10240,964.0,0.0,0.0,0.0,0.0,1,48,3
797,528456180,1852,252678,60,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,78.0,900.0,GasA,Ex,Y,932,920,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,644.0,TA,TA,Y,7,2009,New,Partial,136.4352051835853,91.81613372093024,0.5032397408207343,0.10787037037037037,0.1824074074074074,264.57142857142856,12964,9260,822.0,0.0,0.0,0.0,0.0,1,276,0
798,907285100,1995,237000,60,RL,90.0,11250,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,245.0,930.0,GasA,Ex,Y,950,1045,0,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,610.0,TA,TA,Y,7,2006,WD ,Normal,118.796992481203,81.02564102564102,0.47619047619047616,0.08444444444444445,0.13866666666666666,249.375,13965,9975,685.0,0.0,0.0,0.0,0.0,1,445,10
799,535104020,1362,163000,20,RL,80.0,10197,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,700.0,1362.0,GasA,TA,Y,1362,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,504.0,TA,TA,Y,6,2008,COD,Normal,119.67694566813509,59.838472834067545,1.0,0.1335686966754928,0.1829949985289791,227.0,8172,6810,0.0,288.0,0.0,374.0,0.0,1,20,47
800,528439040,1538,260000,20,RL,74.0,8847,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,769.0,1538.0,GasA,Ex,Y,1538,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,484.0,TA,TA,Y,12,2007,WD ,Normal,169.05071521456438,84.52535760728219,1.0,0.17384424098564485,0.2285520515428959,219.71428571428572,12304,7690,769.0,0.0,0.0,0.0,0.0,1,186,2
801,908225320,1487,113000,50,RL,52.0,8741,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,641.0,735.0,GasA,TA,Y,798,689,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,220.0,TA,TA,Y,4,2010,WD ,Normal,75.99193006052455,50.85508550855086,0.5366509751176867,0.09129390229950807,0.11646264729435991,212.42857142857142,8922,5948,0.0,0.0,0.0,0.0,94.0,1,140,60
802,527216070,3279,538000,60,RL,47.0,53504,Pave,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,234.0,1650.0,GasA,Ex,Y,1690,1589,0,1.0,0.0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,Fin,3.0,841.0,TA,TA,Y,6,2010,WD ,Normal,164.0744129307716,109.14992899168189,0.5154010369014943,0.03158642344497608,0.047304874401913874,273.25,26232,16395,0.0,1416.0,0.0,0.0,0.0,1,539,7
803,527451290,987,85400,160,RM,21.0,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,96.0,483.0,GasA,TA,Y,483,504,0,0.0,0.0,1,1,2,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,264.0,TA,TA,Y,7,2008,COD,Abnorml,86.52482269503547,58.095238095238095,0.48936170212765956,0.2875,0.4446428571428571,246.75,5922,4935,0.0,387.0,0.0,0.0,0.0,1,0,37
804,907410050,1797,213500,60,RL,79.0,9245,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,939.0,939.0,GasA,Ex,Y,939,858,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,RFn,2.0,639.0,TA,TA,Y,4,2007,WD ,Normal,118.80912632164718,78.03362573099415,0.5225375626043406,0.10156841535965387,0.17068685776095185,224.625,12579,8985,0.0,0.0,0.0,0.0,0.0,1,197,1
805,909254050,1512,231000,70,RL,54.0,7609,Pave,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,392.0,798.0,GasA,Ex,Y,798,714,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,180.0,TA,TA,P,6,2008,WD ,Normal,152.77777777777777,100.0,0.5277777777777778,0.10487580496780129,0.12853200157707978,216.0,12096,13608,0.0,406.0,0.0,0.0,0.0,1,142,11
806,531373060,1663,192500,60,RL,67.0,12774,Pave,Reg,Lvl,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,835.0,835.0,GasA,Ex,Y,835,828,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,RFn,2.0,478.0,TA,TA,Y,7,2008,WD ,Normal,115.75466025255562,77.06164931945557,0.50210463018641,0.06536715202755597,0.1027869109127916,207.875,11641,8315,0.0,0.0,0.0,0.0,0.0,1,236,4
807,534451130,747,79900,30,RL,52.0,5825,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,600.0,600.0,GasA,Gd,Y,747,0,0,0.0,0.0,1,0,1,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,528.0,TA,TA,Y,6,2006,WD ,Normal,106.9611780455154,59.3170007423905,1.0,0.12824034334763948,0.21888412017167383,149.4,2988,3735,0.0,0.0,0.0,0.0,0.0,1,32,53
808,902206220,1633,129000,50,RM,69.0,11851,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,247.0,1027.0,GasA,Ex,Y,1027,606,0,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,6,2010,WD ,Normal,78.99571341090018,48.49624060150376,0.6289038579301899,0.08665935364104295,0.10691080921441229,233.28571428571428,8165,11431,0.0,0.0,780.0,0.0,0.0,1,226,1
809,527164020,1190,166000,20,RL,58.0,7250,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,1181.0,1181.0,GasA,Ex,Y,1190,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2.0,430.0,TA,TA,Y,11,2009,WD ,Normal,139.49579831932772,70.01265288907634,1.0,0.16413793103448276,0.22344827586206897,198.33333333333334,7140,5950,0.0,0.0,0.0,0.0,0.0,1,21,16
810,527107130,1628,189000,80,RL,60.0,8400,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,100.0,384.0,GasA,Gd,Y,958,670,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,390.0,TA,TA,Y,6,2009,WD ,Normal,116.0933660933661,93.93638170974155,0.5884520884520884,0.11404761904761905,0.16047619047619047,232.57142857142858,11396,8140,284.0,0.0,0.0,0.0,0.0,1,120,12
811,923225200,1475,129500,160,RM,41.0,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,232.0,550.0,GasA,TA,Y,925,550,0,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,Unf,1.0,336.0,TA,TA,Y,5,2008,WD ,Normal,87.79661016949153,63.95061728395062,0.6271186440677966,0.34709193245778613,0.47317073170731705,245.83333333333334,7375,10325,0.0,318.0,0.0,0.0,0.0,1,118,32
812,909251030,1422,136500,30,RL,54.0,7223,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,971.0,1290.0,GasA,TA,Y,1422,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,352.0,TA,TA,Y,4,2007,WD ,Normal,95.9915611814346,50.33185840707964,1.0,0.19687110618856432,0.24560431953481932,237.0,7110,7110,0.0,0.0,319.0,0.0,0.0,1,64,57
813,907194130,1776,192500,60,RL,65.0,14006,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,NA,936.0,936.0,GasA,Ex,Y,936,840,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,474.0,TA,TA,Y,2,2006,WD ,Normal,108.38963963963964,70.98082595870207,0.527027027027027,0.0668285020705412,0.10067114093959731,253.71428571428572,12432,8880,0.0,0.0,0.0,0.0,0.0,1,240,4
814,907250070,1611,250000,20,RL,90.0,11664,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,335.0,1569.0,GasA,Ex,Y,1611,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,3.0,1231.0,TA,TA,Y,9,2009,WD ,Normal,155.18311607697083,78.61635220125787,1.0,0.1381172839506173,0.2436556927297668,268.5,11277,8055,1234.0,0.0,0.0,0.0,0.0,1,355,7
815,903454080,1376,119500,50,RM,50.0,8600,Pave,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,780.0,780.0,GasA,TA,Y,780,596,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1.0,198.0,TA,TA,N,6,2006,WD ,Normal,86.84593023255815,55.426716141001855,0.5668604651162791,0.09069767441860466,0.11372093023255814,196.57142857142858,8256,8256,0.0,0.0,0.0,0.0,0.0,1,0,56
